,split,queries_ratio,support,mape,rmse,mae,r2
133,8.0,0.44999999999999996,45.0,0.109,4.104,2.541,0.86
134,8.0,0.49999999999999994,45.0,0.1,3.964,2.343,0.869
135,8.0,0.5499999999999999,45.0,0.108,3.832,2.481,0.878
136,8.0,0.6,45.0,0.098,3.789,2.315,0.88
137,8.0,0.65,45.0,0.098,3.78,2.314,0.881
138,8.0,0.7000000000000001,45.0,0.098,3.746,2.303,0.883
139,8.0,0.7500000000000001,45.0,0.101,3.91,2.45,0.873
140,8.0,0.8000000000000002,45.0,0.096,3.976,2.357,0.868
141,8.0,0.8500000000000002,45.0,0.092,3.839,2.228,0.877
142,8.0,0.9000000000000002,45.0,0.095,3.775,2.288,0.881
143,8.0,0.9500000000000003,45.0,0.098,3.999,2.392,0.867
144,9.0,0.1,45.0,0.244,6.827,4.695,0.652
145,9.0,0.15000000000000002,45.0,0.234,5.298,3.89,0.79
146,9.0,0.2,45.0,0.169,4.618,3.197,0.841
147,9.0,0.25,45.0,0.148,3.374,2.614,0.915
148,9.0,0.3,45.0,0.105,2.778,2.06,0.942
149,9.0,0.35,45.0,0.107,2.937,2.112,0.936
150,9.0,0.39999999999999997,45.0,0.103,2.851,2.035,0.939
151,9.0,0.44999999999999996,45.0,0.105,2.85,2.042,0.939
152,9.0,0.49999999999999994,45.0,0.108,2.883,2.098,0.938
153,9.0,0.5499999999999999,45.0,0.102,2.759,2.066,0.943
154,9.0,0.6,45.0,0.085,2.677,1.895,0.946
155,9.0,0.65,45.0,0.087,2.738,1.952,0.944
156,9.0,0.7000000000000001,45.0,0.084,2.699,1.896,0.946
157,9.0,0.7500000000000001,45.0,0.086,2.76,1.919,0.943
158,9.0,0.8000000000000002,45.0,0.089,2.716,1.918,0.945
159,9.0,0.8500000000000002,45.0,0.087,2.844,1.939,0.94
160,9.0,0.9000000000000002,45.0,0.086,2.628,1.877,0.948
161,9.0,0.9500000000000003,45.0,0.084,2.548,1.81,0.951
162,10.0,0.1,45.0,0.184,4.582,3.104,0.635
163,10.0,0.15000000000000002,45.0,0.194,4.203,3.024,0.693
164,10.0,0.2,45.0,0.181,3.978,2.606,0.725
165,10.0,0.25,45.0,0.158,3.48,2.359,0.789
166,10.0,0.3,45.0,0.142,3.257,2.165,0.815
167,10.0,0.35,45.0,0.138,3.144,2.134,0.828
168,10.0,0.39999999999999997,45.0,0.133,3.08,2.046,0.835
169,10.0,0.44999999999999996,45.0,0.129,3.007,1.963,0.843
170,10.0,0.49999999999999994,45.0,0.129,3.057,1.945,0.837
171,10.0,0.5499999999999999,45.0,0.13,2.971,1.986,0.846
172,10.0,0.6,45.0,0.125,2.901,1.936,0.854
173,10.0,0.65,45.0,0.115,2.557,1.817,0.886
174,10.0,0.7000000000000001,45.0,0.106,2.382,1.754,0.901
175,10.0,0.7500000000000001,45.0,0.108,2.443,1.77,0.896
176,10.0,0.8000000000000002,45.0,0.104,2.31,1.688,0.907
177,10.0,0.8500000000000002,45.0,0.101,2.27,1.631,0.91
178,10.0,0.9000000000000002,45.0,0.108,2.358,1.769,0.903
179,10.0,0.9500000000000003,45.0,0.104,2.285,1.672,0.909
