,split,queries_ratio,support,mape,rmse,mae,r2
124,7.0,0.6,69.0,0.02,0.551,0.425,0.996
125,7.0,0.65,69.0,0.018,0.542,0.392,0.997
126,7.0,0.7000000000000001,69.0,0.019,0.539,0.395,0.997
127,7.0,0.7500000000000001,69.0,0.017,0.531,0.374,0.997
128,7.0,0.8000000000000002,69.0,0.017,0.541,0.374,0.997
129,7.0,0.8500000000000002,69.0,0.017,0.515,0.376,0.997
130,7.0,0.9000000000000002,69.0,0.017,0.505,0.368,0.997
131,7.0,0.9500000000000003,69.0,0.015,0.482,0.349,0.997
132,7.0,1.0000000000000002,69.0,0.016,0.499,0.353,0.997
133,8.0,0.1,69.0,0.06,2.057,1.326,0.963
134,8.0,0.15000000000000002,69.0,0.062,1.471,0.991,0.981
135,8.0,0.2,69.0,0.043,1.214,0.85,0.987
136,8.0,0.25,69.0,0.038,0.94,0.685,0.992
137,8.0,0.3,69.0,0.043,0.952,0.702,0.992
138,8.0,0.35,69.0,0.035,0.831,0.563,0.994
139,8.0,0.39999999999999997,69.0,0.034,0.816,0.576,0.994
140,8.0,0.44999999999999996,69.0,0.035,0.77,0.581,0.995
141,8.0,0.49999999999999994,69.0,0.035,0.777,0.528,0.995
142,8.0,0.5499999999999999,69.0,0.031,0.713,0.529,0.996
143,8.0,0.6,69.0,0.033,0.739,0.544,0.995
144,8.0,0.65,69.0,0.03,0.686,0.521,0.996
145,8.0,0.7000000000000001,69.0,0.023,0.595,0.453,0.997
146,8.0,0.7500000000000001,69.0,0.02,0.582,0.425,0.997
147,8.0,0.8000000000000002,69.0,0.021,0.574,0.432,0.997
148,8.0,0.8500000000000002,69.0,0.019,0.552,0.408,0.997
149,8.0,0.9000000000000002,69.0,0.02,0.559,0.412,0.997
150,8.0,0.9500000000000003,69.0,0.018,0.552,0.395,0.997
151,8.0,1.0000000000000002,69.0,0.018,0.53,0.379,0.998
152,9.0,0.1,69.0,0.053,1.521,0.996,0.974
153,9.0,0.15000000000000002,69.0,0.052,1.18,0.857,0.984
154,9.0,0.2,69.0,0.043,0.971,0.715,0.989
155,9.0,0.25,69.0,0.036,0.812,0.596,0.993
156,9.0,0.3,69.0,0.037,0.822,0.575,0.992
157,9.0,0.35,69.0,0.039,0.81,0.608,0.993
158,9.0,0.39999999999999997,69.0,0.037,0.834,0.583,0.992
159,9.0,0.44999999999999996,69.0,0.035,0.759,0.55,0.994
160,9.0,0.49999999999999994,69.0,0.036,0.759,0.55,0.994
161,9.0,0.5499999999999999,69.0,0.031,0.611,0.473,0.996
162,9.0,0.6,69.0,0.027,0.559,0.44,0.997
163,9.0,0.65,69.0,0.021,0.493,0.368,0.997
164,9.0,0.7000000000000001,69.0,0.019,0.468,0.341,0.998
165,9.0,0.7500000000000001,69.0,0.019,0.512,0.347,0.997
166,9.0,0.8000000000000002,69.0,0.02,0.501,0.356,0.997
167,9.0,0.8500000000000002,69.0,0.019,0.465,0.335,0.998
168,9.0,0.9000000000000002,69.0,0.018,0.463,0.312,0.998
169,9.0,0.9500000000000003,69.0,0.018,0.46,0.319,0.998
170,9.0,1.0000000000000002,69.0,0.018,0.454,0.319,0.998
171,10.0,0.1,69.0,0.076,2.342,1.705,0.946
172,10.0,0.15000000000000002,69.0,0.062,1.548,1.142,0.976
173,10.0,0.2,69.0,0.054,1.477,1.066,0.978
174,10.0,0.25,69.0,0.034,1.086,0.723,0.988
175,10.0,0.3,69.0,0.033,0.887,0.651,0.992
176,10.0,0.35,69.0,0.027,0.73,0.549,0.995
177,10.0,0.39999999999999997,69.0,0.023,0.576,0.441,0.997
178,10.0,0.44999999999999996,69.0,0.02,0.483,0.379,0.998
179,10.0,0.49999999999999994,69.0,0.02,0.472,0.381,0.998
180,10.0,0.5499999999999999,69.0,0.017,0.408,0.32,0.998
181,10.0,0.6,69.0,0.018,0.447,0.358,0.998
182,10.0,0.65,69.0,0.017,0.425,0.332,0.998
183,10.0,0.7000000000000001,69.0,0.017,0.447,0.348,0.998
184,10.0,0.7500000000000001,69.0,0.017,0.427,0.342,0.998
185,10.0,0.8000000000000002,69.0,0.014,0.408,0.307,0.998
186,10.0,0.8500000000000002,69.0,0.015,0.407,0.313,0.998
187,10.0,0.9000000000000002,69.0,0.015,0.417,0.32,0.998
188,10.0,0.9500000000000003,69.0,0.017,0.45,0.347,0.998
189,10.0,1.0000000000000002,69.0,0.015,0.408,0.318,0.998
